data,preco,retorno,residuos,tendencia,sazonalidade,diff_1,diff_2,diff_3,diff_4,diff_5
2009-08-13,27.91,0.0,-0.33845541953776087,27.19216666666667,-0.043258315030146495,0.0,-0.010000000000001563,0.5599999999999987,0.3099999999999987,0.05000000000000071
2009-08-14,27.14,-0.027588677893228164,1.071283271963821,27.1845,-0.012473592807924067,-0.7699999999999996,-0.7699999999999996,-0.7800000000000011,-0.21000000000000085,-0.46000000000000085
2009-08-15,26.76,-0.014001473839351464,0.9845406363048997,27.147333333333336,-0.008793037252368626,-0.379999999999999,-1.1499999999999986,-1.1499999999999986,-1.1600000000000001,-0.5899999999999999
2009-08-16,26.39,-0.013826606875934289,1.109455364987073,27.102333333333334,0.0005510985501005062,-0.370000000000001,-0.75,-1.5199999999999996,-1.5199999999999996,-1.5300000000000011
2009-08-17,26.01,-0.014399393709738528,1.2781445122739,27.040499999999994,-0.0039651051536031415,-0.379999999999999,-0.75,-1.129999999999999,-1.8999999999999986,-1.8999999999999986
2009-08-18,25.94,-0.0026912725874663757,1.4205786208010303,26.962,-0.0027390249066892546,-0.07000000000000028,-0.4499999999999993,-0.8200000000000003,-1.1999999999999993,-1.9699999999999989
2009-08-19,25.84,-0.0038550501156515704,1.4334042021963793,26.881833333333333,-0.0007799199684179285,-0.10000000000000142,-0.1700000000000017,-0.5500000000000007,-0.9200000000000017,-1.3000000000000007
2009-08-20,26.04,0.007739938080495223,1.2973305587855255,26.807166666666667,-0.014866339721504113,0.1999999999999993,0.09999999999999787,0.029999999999997584,-0.3500000000000014,-0.7200000000000024
2009-08-21,26.34,0.011520737327189057,0.7767739696382426,26.744666666666667,-0.015764487869652233,0.3000000000000007,0.5,0.3999999999999986,0.3299999999999983,-0.05000000000000071
2009-08-22,26.49,0.005694760820045497,1.0900685432816508,26.689000000000007,-0.012185012561010356,0.14999999999999858,0.4499999999999993,0.6499999999999986,0.5499999999999972,0.4799999999999969
2009-08-23,26.63,0.005285013212533052,0.7971313339793284,26.636333333333337,-0.016894117499281967,0.14000000000000057,0.28999999999999915,0.5899999999999999,0.7899999999999991,0.6899999999999977
2009-08-24,26.78,0.005632745024408692,0.4678617100918758,26.59733333333333,-0.02210399404249169,0.15000000000000213,0.2900000000000027,0.4400000000000013,0.740000000000002,0.9400000000000013
2009-08-25,26.83,0.0018670649738610212,0.19964334589434135,26.563166666666667,0.007039524476026179,0.04999999999999716,0.1999999999999993,0.33999999999999986,0.48999999999999844,0.7899999999999991
2009-08-26,26.88,0.00186358553857624,0.7582374816968167,26.511833333333335,0.005082734352569398,0.05000000000000071,0.09999999999999787,0.25,0.39000000000000057,0.5399999999999991
2009-08-27,26.93,0.0018601190476190688,0.7755414940424947,26.436833333333336,0.009689215834051008,0.05000000000000071,0.10000000000000142,0.14999999999999858,0.3000000000000007,0.4400000000000013
2009-08-28,26.79,-0.00519866320089124,0.7610916483634779,26.354000000000006,-0.008377913795578918,-0.14000000000000057,-0.08999999999999986,-0.03999999999999915,0.00999999999999801,0.16000000000000014
2009-08-29,26.63,-0.005972377752892832,-0.03202640719207525,26.285500000000006,-0.0072832719638244005,-0.16000000000000014,-0.3000000000000007,-0.25,-0.1999999999999993,-0.15000000000000213
2009-08-30,26.47,-0.00600826135936916,-0.37854029608096557,26.237666666666673,-0.007207302971576329,-0.16000000000000014,-0.3200000000000003,-0.46000000000000085,-0.41000000000000014,-0.35999999999999943
2009-08-31,26.31,-0.00604457876841713,-0.712884431883434,26.204333333333338,-0.011955364987079976,-0.16000000000000014,-0.3200000000000003,-0.4800000000000004,-0.620000000000001,-0.5700000000000003
2009-09-01,25.83,-0.01824401368301032,-1.0265348948463897,26.193,-0.038477845607235245,-0.4800000000000004,-0.6400000000000006,-0.8000000000000007,-0.9600000000000009,-1.1000000000000014
2009-09-02,25.68,-0.005807200929152101,-1.0192609750933093,26.190333333333335,-0.03841195413436732,-0.14999999999999858,-0.629999999999999,-0.7899999999999991,-0.9499999999999993,-1.1099999999999994
2009-09-03,25.99,0.012071651090342694,-1.041053413364915,26.183666666666674,-0.0030708688630494206,0.3099999999999987,0.16000000000000014,-0.3200000000000003,-0.4800000000000004,-0.6400000000000006
2009-09-04,26.02,0.001154290111581524,-0.752300326945164,26.17216666666667,0.027336107881136607,0.030000000000001137,0.33999999999999986,0.19000000000000128,-0.28999999999999915,-0.4499999999999993
2009-09-05,26.18,0.006149116064565696,-0.38890217879701516,26.14516666666667,0.03089269702842346,0.16000000000000014,0.19000000000000128,0.5,0.3500000000000014,-0.129999999999999
2009-09-06,26.33,0.005729564553093924,-0.18681498743899838,26.1035,0.041264790051679524,0.14999999999999858,0.3099999999999987,0.33999999999999986,0.6499999999999986,0.5
2009-09-07,26.48,0.005696923661222986,0.010560784165944446,26.053000000000004,0.04320199935400511,0.15000000000000213,0.3000000000000007,0.46000000000000085,0.490000000000002,0.8000000000000007
2009-09-08,26.64,0.0060422960725075026,0.20477066070916133,25.996333333333336,0.07113828990812567,0.16000000000000014,0.3100000000000023,0.46000000000000085,0.620000000000001,0.6500000000000021
2009-09-09,26.26,-0.014264264264264193,0.25979380885730463,25.933,0.04835665410565622,-0.379999999999999,-0.21999999999999886,-0.06999999999999673,0.08000000000000185,0.240000000000002
2009-09-10,25.93,-0.01256664127951268,0.36308393231409425,25.854000000000003,0.020762518303186817,-0.33000000000000185,-0.7100000000000009,-0.5500000000000007,-0.3999999999999986,-0.25
2009-09-11,25.4,-0.020439645198611744,0.4834774508326126,25.7645,-0.036708160709159006,-0.5300000000000011,-0.860000000000003,-1.240000000000002,-1.0800000000000018,-0.9299999999999997
2009-09-12,25.45,0.0019685039370078705,0.44437791379557173,25.681666666666665,-0.043258315030146495,0.05000000000000071,-0.4800000000000004,-0.8100000000000023,-1.1900000000000013,-1.0300000000000011
2009-09-13,25.49,0.001571709233791685,0.3517832719638173,25.608999999999998,-0.012473592807924067,0.03999999999999915,0.08999999999999986,-0.4400000000000013,-0.7700000000000031,-1.1500000000000021
2009-09-14,25.54,0.001961553550412054,0.23954063630490227,25.539500000000004,-0.008793037252368626,0.05000000000000071,0.08999999999999986,0.14000000000000057,-0.39000000000000057,-0.7200000000000024
2009-09-15,25.61,0.0027407987470633444,0.11762203165374077,25.4755,0.0005510985501005062,0.07000000000000028,0.120000000000001,0.16000000000000014,0.21000000000000085,-0.3200000000000003
2009-09-16,26.11,0.019523623584537297,-0.3245221543927679,25.424333333333333,-0.0039651051536031415,0.5,0.5700000000000003,0.620000000000001,0.6600000000000001,0.7100000000000009
2009-09-17,25.68,-0.016468785905783268,-0.471921379198968,25.378833333333336,-0.0027390249066892546,-0.4299999999999997,0.07000000000000028,0.14000000000000057,0.19000000000000128,0.23000000000000043
2009-09-18,25.7,0.0007788161993769194,-0.19059579780362657,25.330000000000002,-0.0007799199684179285,0.019999999999999574,-0.41000000000000014,0.08999999999999986,0.16000000000000014,0.21000000000000085
2009-09-19,25.49,-0.008171206225681016,-0.17950277454780628,25.278333333333332,-0.014866339721504113,-0.21000000000000085,-0.19000000000000128,-0.620000000000001,-0.120000000000001,-0.05000000000000071
2009-09-20,25.27,-0.008630835621812438,0.003940636304904481,25.226333333333333,-0.015764487869652233,-0.21999999999999886,-0.4299999999999997,-0.41000000000000014,-0.8399999999999999,-0.33999999999999986
2009-09-21,25.06,-0.008310249307479256,0.1852352099483184,25.177833333333336,-0.012185012561010356,-0.21000000000000085,-0.4299999999999997,-0.6400000000000006,-0.620000000000001,-1.0500000000000007
2009-09-22,25.03,-0.0011971268954508174,0.38379800064599096,25.133166666666668,-0.016894117499281967,-0.029999999999997584,-0.23999999999999844,-0.4599999999999973,-0.6699999999999982,-0.6499999999999986
2009-09-23,24.98,-0.0019976028765481546,0.572528376758539,25.089666666666666,-0.02210399404249169,-0.05000000000000071,-0.0799999999999983,-0.28999999999999915,-0.509999999999998,-0.7199999999999989
2009-09-24,24.83,-0.006004803843074558,0.27864334589434553,25.05516666666667,0.007039524476026179,-0.15000000000000213,-0.20000000000000284,-0.23000000000000043,-0.4400000000000013,-0.6600000000000001
2009-09-25,24.14,-0.02778896496173977,0.05523748169681014,25.0345,0.005082734352569398,-0.6899999999999977,-0.8399999999999999,-0.8900000000000006,-0.9199999999999982,-1.129999999999999
2009-09-26,24.3,0.006628003314001596,-0.32779183929084416,25.030999999999995,0.009689215834051008,0.16000000000000014,-0.5299999999999976,-0.6799999999999997,-0.7300000000000004,-0.759999999999998
2009-09-27,24.45,0.006172839506172867,-0.1884083516365191,25.038166666666662,-0.008377913795578918,0.14999999999999858,0.3099999999999987,-0.379999999999999,-0.5300000000000011,-0.5800000000000018
2009-09-28,24.61,0.006543967280163709,-0.1065264071920757,25.04666666666666,-0.0072832719638244005,0.16000000000000014,0.3099999999999987,0.46999999999999886,-0.21999999999999886,-0.370000000000001
2009-09-29,24.32,-0.011783827712312012,0.009293037252363908,25.06216666666666,-0.007207302971576329,-0.28999999999999915,-0.129999999999999,0.019999999999999574,0.17999999999999972,-0.509999999999998
2009-09-30,24.62,0.012335526315789602,0.13394890144989868,25.088499999999996,-0.011955364987079976,0.3000000000000007,0.010000000000001563,0.1700000000000017,0.3200000000000003,0.4800000000000004
2009-10-01,24.45,-0.006904955320877426,0.6896317718202694,25.10016666666667,-0.038477845607235245,-0.1700000000000017,0.129999999999999,-0.16000000000000014,0.0,0.14999999999999858
2009-10-02,24.33,-0.004907975460122782,0.30390569157335273,25.100333333333328,-0.03841195413436732,-0.120000000000001,-0.2900000000000027,0.00999999999999801,-0.28000000000000114,-0.120000000000001
2009-10-03,24.41,0.0032881216605014085,0.37077991996841536,25.108833333333333,-0.0030708688630494206,0.08000000000000185,-0.03999999999999915,-0.21000000000000085,0.08999999999999986,-0.1999999999999993
2009-10-04,24.5,0.0036870135190496534,0.22653300638817012,25.121999999999996,0.027336107881136607,0.08999999999999986,0.1700000000000017,0.05000000000000071,-0.120000000000001,0.17999999999999972
2009-10-05,24.58,0.0032653061224490187,0.059431154536318975,25.130000000000003,0.03089269702842346,0.0799999999999983,0.16999999999999815,0.25,0.129999999999999,-0.0400000000000027
2009-10-06,25.02,0.017900732302685185,-0.10564832077232665,25.136833333333335,0.041264790051679524,0.4400000000000013,0.5199999999999996,0.6099999999999994,0.6900000000000013,0.5700000000000003
2009-10-07,25.11,0.003597122302158251,-0.08627254916738467,25.1535,0.04320199935400511,0.08999999999999986,0.5300000000000011,0.6099999999999994,0.6999999999999993,0.7800000000000011
2009-10-08,25.4,0.011549183592194368,-0.087562672624174,25.179333333333343,0.07113828990812567,0.28999999999999915,0.379999999999999,0.8200000000000003,0.8999999999999986,0.9899999999999984
2009-10-09,25.43,0.0011811023622048111,-0.23220619114269625,25.209500000000006,0.04835665410565622,0.030000000000001137,0.3200000000000003,0.41000000000000014,0.8500000000000014,0.9299999999999997
2009-10-10,25.52,0.0035391270153362075,-0.8995827343525702,25.24216666666667,0.020762518303186817,0.08999999999999986,0.120000000000001,0.41000000000000014,0.5,0.9400000000000013
2009-10-11,25.6,0.0031347962382446415,-0.7406892158340456,25.272166666666664,-0.036708160709159006,0.08000000000000185,0.1700000000000017,0.20000000000000284,0.490000000000002,0.5800000000000018
2009-10-12,25.68,0.0031249999999998224,-0.5797887528710836,25.298333333333332,-0.043258315030146495,0.0799999999999983,0.16000000000000014,0.25,0.28000000000000114,0.5700000000000003
2009-10-13,25.77,0.003504672897196359,-0.42938339470283593,25.315666666666665,-0.012473592807924067,0.08999999999999986,0.16999999999999815,0.25,0.33999999999999986,0.370000000000001
2009-10-14,26.19,0.016298020954598424,-0.7349593636950825,25.328000000000003,-0.008793037252368626,0.4200000000000017,0.5100000000000016,0.5899999999999999,0.6700000000000017,0.7600000000000016
